 "s" , "viafid" ,
 "http://data.cervantesvirtual.com/person/42283" , "http://viaf.org/viaf/68503753" ,
 "http://data.cervantesvirtual.com/person/42287" , "http://viaf.org/viaf/62681187" ,
 "http://data.cervantesvirtual.com/person/4229" , "http://viaf.org/viaf/41839615" ,
 "http://data.cervantesvirtual.com/person/42291" , "http://viaf.org/viaf/63908349" ,
 "http://data.cervantesvirtual.com/person/42296" , "http://viaf.org/viaf/56197904" ,
 "http://data.cervantesvirtual.com/person/42314" , "http://viaf.org/viaf/11051597" ,
 "http://data.cervantesvirtual.com/person/42325" , "http://viaf.org/viaf/56293808" ,
 "http://data.cervantesvirtual.com/person/42330" , "http://viaf.org/viaf/130835074" ,
 "http://data.cervantesvirtual.com/person/42345" , "http://viaf.org/viaf/15091626" ,
 "http://data.cervantesvirtual.com/person/42358" , "http://viaf.org/viaf/66219714" ,
 "http://data.cervantesvirtual.com/person/42364" , "http://viaf.org/viaf/76639362" ,
 "http://data.cervantesvirtual.com/person/42375" , "http://viaf.org/viaf/115982810" ,
 "http://data.cervantesvirtual.com/person/42376" , "http://viaf.org/viaf/13969262" ,
 "http://data.cervantesvirtual.com/person/42393" , "http://viaf.org/viaf/59883952" ,
 "http://data.cervantesvirtual.com/person/42398" , "http://viaf.org/viaf/36120099" ,
 "http://data.cervantesvirtual.com/person/424" , "http://viaf.org/viaf/108159964" ,
 "http://data.cervantesvirtual.com/person/42403" , "http://viaf.org/viaf/58396628" ,
 "http://data.cervantesvirtual.com/person/42408" , "http://viaf.org/viaf/86784758" ,
 "http://data.cervantesvirtual.com/person/42410" , "http://viaf.org/viaf/220606881" ,
 "http://data.cervantesvirtual.com/person/4242" , "http://viaf.org/viaf/66467550" ,
 "http://data.cervantesvirtual.com/person/42423" , "http://viaf.org/viaf/112010315" ,
 "http://data.cervantesvirtual.com/person/42426" , "http://viaf.org/viaf/51205490" ,
 "http://data.cervantesvirtual.com/person/4244" , "http://viaf.org/viaf/18023131" ,
 "http://data.cervantesvirtual.com/person/4246" , "http://viaf.org/viaf/10641041" ,
 "http://data.cervantesvirtual.com/person/42573" , "http://viaf.org/viaf/4007693" ,
 "http://data.cervantesvirtual.com/person/42575" , "http://viaf.org/viaf/63312748" ,
 "http://data.cervantesvirtual.com/person/42578" , "http://viaf.org/viaf/48261787" ,
 "http://data.cervantesvirtual.com/person/4258" , "http://viaf.org/viaf/71700229" ,
 "http://data.cervantesvirtual.com/person/42580" , "http://viaf.org/viaf/44483299" ,
 "http://data.cervantesvirtual.com/person/42583" , "http://viaf.org/viaf/304542603" ,
 "http://data.cervantesvirtual.com/person/42594" , "http://viaf.org/viaf/5120197" ,
 "http://data.cervantesvirtual.com/person/42596" , "http://viaf.org/viaf/71655396" ,
 "http://data.cervantesvirtual.com/person/426" , "http://viaf.org/viaf/56585930" ,
 "http://data.cervantesvirtual.com/person/42604" , "http://viaf.org/viaf/163688035" ,
 "http://data.cervantesvirtual.com/person/42605" , "http://viaf.org/viaf/49220724" ,
 "http://data.cervantesvirtual.com/person/4262" , "http://viaf.org/viaf/278647269" ,
 "http://data.cervantesvirtual.com/person/4267" , "http://viaf.org/viaf/30352476" ,
 "http://data.cervantesvirtual.com/person/4268" , "http://viaf.org/viaf/32104723" ,
 "http://data.cervantesvirtual.com/person/4269" , "http://viaf.org/viaf/61587424" ,
 "http://data.cervantesvirtual.com/person/427" , "http://viaf.org/viaf/82088490" ,
 "http://data.cervantesvirtual.com/person/4274" , "http://viaf.org/viaf/87710536" ,
 "http://data.cervantesvirtual.com/person/4277" , "http://viaf.org/viaf/79127441" ,
 "http://data.cervantesvirtual.com/person/428" , "http://viaf.org/viaf/7524679" ,
 "http://data.cervantesvirtual.com/person/429" , "http://viaf.org/viaf/19680417" ,
 "http://data.cervantesvirtual.com/person/430" , "http://viaf.org/viaf/82967082" ,
 "http://data.cervantesvirtual.com/person/4305" , "http://viaf.org/viaf/51751214" ,
 "http://data.cervantesvirtual.com/person/4309" , "http://viaf.org/viaf/65460781" ,
 "http://data.cervantesvirtual.com/person/4319" , "http://viaf.org/viaf/89318427" ,
 "http://data.cervantesvirtual.com/person/432" , "http://viaf.org/viaf/161234357" ,
 "http://data.cervantesvirtual.com/person/4322" , "http://viaf.org/viaf/98601306" ,
 "http://data.cervantesvirtual.com/person/4324" , "http://viaf.org/viaf/64309133" ,
 "http://data.cervantesvirtual.com/person/43257" , "http://viaf.org/viaf/69115040" ,
 "http://data.cervantesvirtual.com/person/54834" , "http://viaf.org/viaf/69115040" ,
 "http://data.cervantesvirtual.com/person/433" , "http://viaf.org/viaf/29528997" ,
 "http://data.cervantesvirtual.com/person/43315" , "http://viaf.org/viaf/64013553" ,
 "http://data.cervantesvirtual.com/person/43318" , "http://viaf.org/viaf/14765267" ,
 "http://data.cervantesvirtual.com/person/43319" , "http://viaf.org/viaf/220278364" ,
 "http://data.cervantesvirtual.com/person/43323" , "http://viaf.org/viaf/2640132" ,
 "http://data.cervantesvirtual.com/person/43324" , "http://viaf.org/viaf/61575752" ,
 "http://data.cervantesvirtual.com/person/43326" , "http://viaf.org/viaf/5120859" ,
 "http://data.cervantesvirtual.com/person/43328" , "http://viaf.org/viaf/32179030" ,
 "http://data.cervantesvirtual.com/person/43329" , "http://viaf.org/viaf/61730920" ,
 "http://data.cervantesvirtual.com/person/43330" , "http://viaf.org/viaf/76408949" ,
 "http://data.cervantesvirtual.com/person/43331" , "http://viaf.org/viaf/71386752" ,
 "http://data.cervantesvirtual.com/person/43332" , "http://viaf.org/viaf/165393893" ,
 "http://data.cervantesvirtual.com/person/43333" , "http://viaf.org/viaf/9842427" ,
 "http://data.cervantesvirtual.com/person/434" , "http://viaf.org/viaf/67259007" ,
 "http://data.cervantesvirtual.com/person/4343" , "http://viaf.org/viaf/27085144" ,
 "http://data.cervantesvirtual.com/person/43457" , "http://viaf.org/viaf/12306661" ,
 "http://data.cervantesvirtual.com/person/4350" , "http://viaf.org/viaf/99316997" ,
 "http://data.cervantesvirtual.com/person/43517" , "http://viaf.org/viaf/56729804" ,
 "http://data.cervantesvirtual.com/person/43529" , "http://viaf.org/viaf/86931298" ,
 "http://data.cervantesvirtual.com/person/4357" , "http://viaf.org/viaf/38411882" ,
 "http://data.cervantesvirtual.com/person/43578" , "http://viaf.org/viaf/83990961" ,
 "http://data.cervantesvirtual.com/person/436" , "http://viaf.org/viaf/97649149" ,
 "http://data.cervantesvirtual.com/person/43635" , "http://viaf.org/viaf/29535422" ,
 "http://data.cervantesvirtual.com/person/43662" , "http://viaf.org/viaf/17218091" ,
 "http://data.cervantesvirtual.com/person/4367" , "http://viaf.org/viaf/73900522" ,
 "http://data.cervantesvirtual.com/person/4368" , "http://viaf.org/viaf/9904970" ,
 "http://data.cervantesvirtual.com/person/4369" , "http://viaf.org/viaf/135817" ,
 "http://data.cervantesvirtual.com/person/4370" , "http://viaf.org/viaf/41999808" ,
 "http://data.cervantesvirtual.com/person/4371" , "http://viaf.org/viaf/1305417" ,
 "http://data.cervantesvirtual.com/person/43784" , "http://viaf.org/viaf/64009368" ,
 "http://data.cervantesvirtual.com/person/438" , "http://viaf.org/viaf/4926466" ,
 "http://data.cervantesvirtual.com/person/4380" , "http://viaf.org/viaf/93125699" ,
 "http://data.cervantesvirtual.com/person/4389" , "http://viaf.org/viaf/59078148" ,
 "http://data.cervantesvirtual.com/person/439" , "http://viaf.org/viaf/59208616" ,
 "http://data.cervantesvirtual.com/person/43959" , "http://viaf.org/viaf/17367" ,
 "http://data.cervantesvirtual.com/person/43973" , "http://viaf.org/viaf/22162790" ,
 "http://data.cervantesvirtual.com/person/4398" , "http://viaf.org/viaf/31740263" ,
 "http://data.cervantesvirtual.com/person/4399" , "http://viaf.org/viaf/160194405" ,
 "http://data.cervantesvirtual.com/person/440" , "http://viaf.org/viaf/14766877" ,
 "http://data.cervantesvirtual.com/person/44064" , "http://viaf.org/viaf/78415846" ,
 "http://data.cervantesvirtual.com/person/44078" , "http://viaf.org/viaf/34642391" ,
 "http://data.cervantesvirtual.com/person/44105" , "http://viaf.org/viaf/120709769" ,
 "http://data.cervantesvirtual.com/person/44107" , "http://viaf.org/viaf/48048967" ,
 "http://data.cervantesvirtual.com/person/44108" , "http://viaf.org/viaf/37714181" ,
 "http://data.cervantesvirtual.com/person/4418" , "http://viaf.org/viaf/46800453" ,
 "http://data.cervantesvirtual.com/person/442" , "http://viaf.org/viaf/44385988" ,
 "http://data.cervantesvirtual.com/person/443" , "http://viaf.org/viaf/99871326" ,
 "http://data.cervantesvirtual.com/person/4432" , "http://viaf.org/viaf/64032485" ,
 "http://data.cervantesvirtual.com/person/44368" , "http://viaf.org/viaf/44324229" ,
 "http://data.cervantesvirtual.com/person/4437" , "http://viaf.org/viaf/64221826" ,
 "http://data.cervantesvirtual.com/person/444" , "http://viaf.org/viaf/17218730" ,
 "http://data.cervantesvirtual.com/person/4440" , "http://viaf.org/viaf/26991149" ,
 "http://data.cervantesvirtual.com/person/4443" , "http://viaf.org/viaf/77331862" ,
 "http://data.cervantesvirtual.com/person/4444" , "http://viaf.org/viaf/111780105" ,
 "http://data.cervantesvirtual.com/person/44444" , "http://viaf.org/viaf/160471091" ,
 "http://data.cervantesvirtual.com/person/44445" , "http://viaf.org/viaf/41978139" ,
 "http://data.cervantesvirtual.com/person/4445" , "http://viaf.org/viaf/120719725" ,
 "http://data.cervantesvirtual.com/person/445" , "http://viaf.org/viaf/64002165" ,
 "http://data.cervantesvirtual.com/person/4452" , "http://viaf.org/viaf/68943851" ,
 "http://data.cervantesvirtual.com/person/44576" , "http://viaf.org/viaf/87195753" ,
 "http://data.cervantesvirtual.com/person/446" , "http://viaf.org/viaf/31993768" ,
 "http://data.cervantesvirtual.com/person/4460" , "http://viaf.org/viaf/32110832" ,
 "http://data.cervantesvirtual.com/person/4461" , "http://viaf.org/viaf/19688203" ,
 "http://data.cervantesvirtual.com/person/44619" , "http://viaf.org/viaf/149570" ,
 "http://data.cervantesvirtual.com/person/4462" , "http://viaf.org/viaf/11650787" ,
 "http://data.cervantesvirtual.com/person/44624" , "http://viaf.org/viaf/305116575" ,
 "http://data.cervantesvirtual.com/person/4463" , "http://viaf.org/viaf/91629318" ,
 "http://data.cervantesvirtual.com/person/44634" , "http://viaf.org/viaf/64156811" ,
 "http://data.cervantesvirtual.com/person/4464" , "http://viaf.org/viaf/109520823" ,
 "http://data.cervantesvirtual.com/person/44640" , "http://viaf.org/viaf/36939416" ,
 "http://data.cervantesvirtual.com/person/4465" , "http://viaf.org/viaf/71400048" ,
 "http://data.cervantesvirtual.com/person/44650" , "http://viaf.org/viaf/2686229" ,
 "http://data.cervantesvirtual.com/person/4466" , "http://viaf.org/viaf/71400341" ,
 "http://data.cervantesvirtual.com/person/4467" , "http://viaf.org/viaf/79042377" ,
 "http://data.cervantesvirtual.com/person/4468" , "http://viaf.org/viaf/46768430" ,
 "http://data.cervantesvirtual.com/person/44693" , "http://viaf.org/viaf/41861509" ,
 "http://data.cervantesvirtual.com/person/447" , "http://viaf.org/viaf/95230688" ,
 "http://data.cervantesvirtual.com/person/4473" , "http://viaf.org/viaf/74203770" ,
 "http://data.cervantesvirtual.com/person/448" , "http://viaf.org/viaf/90631825" ,
 "http://data.cervantesvirtual.com/person/44870" , "http://viaf.org/viaf/12395917" ,
 "http://data.cervantesvirtual.com/person/44891" , "http://viaf.org/viaf/59126260" ,
 "http://data.cervantesvirtual.com/person/4490" , "http://viaf.org/viaf/23486202" ,
 "http://data.cervantesvirtual.com/person/44907" , "http://viaf.org/viaf/234545561" ,
 "http://data.cervantesvirtual.com/person/44956" , "http://viaf.org/viaf/102315966" ,
 "http://data.cervantesvirtual.com/person/44962" , "http://viaf.org/viaf/59092205" ,
 "http://data.cervantesvirtual.com/person/4499" , "http://viaf.org/viaf/109868267" ,
 "http://data.cervantesvirtual.com/person/45" , "http://viaf.org/viaf/51785428" ,
 "http://data.cervantesvirtual.com/person/45031" , "http://viaf.org/viaf/61630958" ,
 "http://data.cervantesvirtual.com/person/45047" , "http://viaf.org/viaf/91337719" ,
 "http://data.cervantesvirtual.com/person/45048" , "http://viaf.org/viaf/49234206" ,
 "http://data.cervantesvirtual.com/person/4508" , "http://viaf.org/viaf/107252014" ,
 "http://data.cervantesvirtual.com/person/4517" , "http://viaf.org/viaf/14808524" ,
 "http://data.cervantesvirtual.com/person/45215" , "http://viaf.org/viaf/2548219" ,
 "http://data.cervantesvirtual.com/person/45259" , "http://viaf.org/viaf/32037138" ,
 "http://data.cervantesvirtual.com/person/45267" , "http://viaf.org/viaf/58482113" ,
 "http://data.cervantesvirtual.com/person/4527" , "http://viaf.org/viaf/9839840" ,
 "http://data.cervantesvirtual.com/person/45278" , "http://viaf.org/viaf/141681167" ,
 "http://data.cervantesvirtual.com/person/453" , "http://viaf.org/viaf/87871912" ,
 "http://data.cervantesvirtual.com/person/4533" , "http://viaf.org/viaf/74006512" ,
 "http://data.cervantesvirtual.com/person/45343" , "http://viaf.org/viaf/39504964" ,
 "http://data.cervantesvirtual.com/person/4538" , "http://viaf.org/viaf/109520156" ,
 "http://data.cervantesvirtual.com/person/45392" , "http://viaf.org/viaf/24613703" ,
 "http://data.cervantesvirtual.com/person/45414" , "http://viaf.org/viaf/64149791" ,
 "http://data.cervantesvirtual.com/person/4542" , "http://viaf.org/viaf/86777619" ,
 "http://data.cervantesvirtual.com/person/4543" , "http://viaf.org/viaf/5105604" ,
 "http://data.cervantesvirtual.com/person/4545" , "http://viaf.org/viaf/17242419" ,
 "http://data.cervantesvirtual.com/person/45455" , "http://viaf.org/viaf/36927986" ,
 "http://data.cervantesvirtual.com/person/45464" , "http://viaf.org/viaf/95160905" ,
 "http://data.cervantesvirtual.com/person/4554" , "http://viaf.org/viaf/48201" ,
 "http://data.cervantesvirtual.com/person/4556" , "http://viaf.org/viaf/42640308" ,
 "http://data.cervantesvirtual.com/person/4557" , "http://viaf.org/viaf/44414585" ,
 "http://data.cervantesvirtual.com/person/456" , "http://viaf.org/viaf/95173526" ,
 "http://data.cervantesvirtual.com/person/4560" , "http://viaf.org/viaf/66643325" ,
 "http://data.cervantesvirtual.com/person/4562" , "http://viaf.org/viaf/68967791" ,
 "http://data.cervantesvirtual.com/person/4566" , "http://viaf.org/viaf/59079352" ,
 "http://data.cervantesvirtual.com/person/4568" , "http://viaf.org/viaf/93409937" ,
 "http://data.cervantesvirtual.com/person/4569" , "http://viaf.org/viaf/70080302" ,
 "http://data.cervantesvirtual.com/person/45693" , "http://viaf.org/viaf/64141891" ,
 "http://data.cervantesvirtual.com/person/457" , "http://viaf.org/viaf/47558272" ,
 "http://data.cervantesvirtual.com/person/6918" , "http://viaf.org/viaf/47558272" ,
 "http://data.cervantesvirtual.com/person/45750" , "http://viaf.org/viaf/61560386" ,
 "http://data.cervantesvirtual.com/person/458" , "http://viaf.org/viaf/14869214" ,
 "http://data.cervantesvirtual.com/person/4581" , "http://viaf.org/viaf/56630900" ,
 "http://data.cervantesvirtual.com/person/45818" , "http://viaf.org/viaf/51683779" ,
 "http://data.cervantesvirtual.com/person/4582" , "http://viaf.org/viaf/38424277" ,
 "http://data.cervantesvirtual.com/person/45872" , "http://viaf.org/viaf/61558622" ,
 "http://data.cervantesvirtual.com/person/459" , "http://viaf.org/viaf/71386455" ,
 "http://data.cervantesvirtual.com/person/45902" , "http://viaf.org/viaf/103646403" ,
 "http://data.cervantesvirtual.com/person/45985" , "http://viaf.org/viaf/56624793" ,
 "http://data.cervantesvirtual.com/person/46" , "http://viaf.org/viaf/284933347" ,
 "http://data.cervantesvirtual.com/person/4601" , "http://viaf.org/viaf/68935985" ,
 "http://data.cervantesvirtual.com/person/46013" , "http://viaf.org/viaf/25158960" ,
 "http://data.cervantesvirtual.com/person/4602" , "http://viaf.org/viaf/43206139" ,
 "http://data.cervantesvirtual.com/person/46057" , "http://viaf.org/viaf/153033349" ,
 "http://data.cervantesvirtual.com/person/46058" , "http://viaf.org/viaf/153033349" ,
 "http://data.cervantesvirtual.com/person/46067" , "http://viaf.org/viaf/86638919" ,
 "http://data.cervantesvirtual.com/person/46072" , "http://viaf.org/viaf/65685299" ,
 "http://data.cervantesvirtual.com/person/46073" , "http://viaf.org/viaf/68938918" ,
 "http://data.cervantesvirtual.com/person/46098" , "http://viaf.org/viaf/24889026" ,
 "http://data.cervantesvirtual.com/person/461" , "http://viaf.org/viaf/51697972" ,
 "http://data.cervantesvirtual.com/person/46114" , "http://viaf.org/viaf/24684393" ,
 "http://data.cervantesvirtual.com/person/46147" , "http://viaf.org/viaf/93291381" ,
 "http://data.cervantesvirtual.com/person/46172" , "http://viaf.org/viaf/4676719" ,
 "http://data.cervantesvirtual.com/person/46194" , "http://viaf.org/viaf/40712390" ,
 "http://data.cervantesvirtual.com/person/46198" , "http://viaf.org/viaf/52970710" ,
 "http://data.cervantesvirtual.com/person/462" , "http://viaf.org/viaf/36980021" ,
 "http://data.cervantesvirtual.com/person/4621" , "http://viaf.org/viaf/113003483" ,
 "http://data.cervantesvirtual.com/person/463" , "http://viaf.org/viaf/37164133" ,
 "http://data.cervantesvirtual.com/person/46405" , "http://viaf.org/viaf/83654444" ,
 "http://data.cervantesvirtual.com/person/46413" , "http://viaf.org/viaf/49417835" ,
 "http://data.cervantesvirtual.com/person/46427" , "http://viaf.org/viaf/3869620" ,
 "http://data.cervantesvirtual.com/person/46438" , "http://viaf.org/viaf/111162523" ,
 "http://data.cervantesvirtual.com/person/4648" , "http://viaf.org/viaf/13639158" ,
 "http://data.cervantesvirtual.com/person/4653" , "http://viaf.org/viaf/27074125" ,
 "http://data.cervantesvirtual.com/person/466" , "http://viaf.org/viaf/39372890" ,
 "http://data.cervantesvirtual.com/person/4663" , "http://viaf.org/viaf/87368529" ,
 "http://data.cervantesvirtual.com/person/467" , "http://viaf.org/viaf/64334817" ,
 "http://data.cervantesvirtual.com/person/4671" , "http://viaf.org/viaf/17481463" ,
 "http://data.cervantesvirtual.com/person/46779" , "http://viaf.org/viaf/54331541" ,
 "http://data.cervantesvirtual.com/person/46781" , "http://viaf.org/viaf/57522030" ,
 "http://data.cervantesvirtual.com/person/46783" , "http://viaf.org/viaf/107039420" ,
 "http://data.cervantesvirtual.com/person/4680" , "http://viaf.org/viaf/46024365" ,
 "http://data.cervantesvirtual.com/person/46862" , "http://viaf.org/viaf/76597869" ,
 "http://data.cervantesvirtual.com/person/46883" , "http://viaf.org/viaf/32092728" ,
 "http://data.cervantesvirtual.com/person/46887" , "http://viaf.org/viaf/5349465" ,
 "http://data.cervantesvirtual.com/person/46888" , "http://viaf.org/viaf/116824408" ,
 "http://data.cervantesvirtual.com/person/46890" , "http://viaf.org/viaf/267124472" ,
 "http://data.cervantesvirtual.com/person/46891" , "http://viaf.org/viaf/87025149" ,
 "http://data.cervantesvirtual.com/person/4693" , "http://viaf.org/viaf/41908462" ,
 "http://data.cervantesvirtual.com/person/4698" , "http://viaf.org/viaf/26205086" ,
 "http://data.cervantesvirtual.com/person/47" , "http://viaf.org/viaf/17276107" ,
 "http://data.cervantesvirtual.com/person/4706" , "http://viaf.org/viaf/114217585" ,
 "http://data.cervantesvirtual.com/person/471" , "http://viaf.org/viaf/102333412" ,
 "http://data.cervantesvirtual.com/person/472" , "http://viaf.org/viaf/15864276" ,
 "http://data.cervantesvirtual.com/person/47211" , "http://viaf.org/viaf/46818303" ,
 "http://data.cervantesvirtual.com/person/47235" , "http://viaf.org/viaf/16160711" ,
 "http://data.cervantesvirtual.com/person/4735" , "http://viaf.org/viaf/198763597" ,
 "http://data.cervantesvirtual.com/person/4737" , "http://viaf.org/viaf/54842057" ,
 "http://data.cervantesvirtual.com/person/4740" , "http://viaf.org/viaf/49212914" ,
 "http://data.cervantesvirtual.com/person/4743" , "http://viaf.org/viaf/304282122" ,
 "http://data.cervantesvirtual.com/person/47488" , "http://viaf.org/viaf/43849801" ,
 "http://data.cervantesvirtual.com/person/475" , "http://viaf.org/viaf/74646588" ,
 "http://data.cervantesvirtual.com/person/4761" , "http://viaf.org/viaf/4237709" ,
 "http://data.cervantesvirtual.com/person/4765" , "http://viaf.org/viaf/34591990" ,
 "http://data.cervantesvirtual.com/person/47789" , "http://viaf.org/viaf/110494659" ,
 "http://data.cervantesvirtual.com/person/478" , "http://viaf.org/viaf/7411961" ,
 "http://data.cervantesvirtual.com/person/4781" , "http://viaf.org/viaf/5084094" ,
 "http://data.cervantesvirtual.com/person/4784" , "http://viaf.org/viaf/52999632" ,
 "http://data.cervantesvirtual.com/person/4785" , "http://viaf.org/viaf/70573868" ,
 "http://data.cervantesvirtual.com/person/4789" , "http://viaf.org/viaf/243747769" ,
 "http://data.cervantesvirtual.com/person/4792" , "http://viaf.org/viaf/93963732" ,
 "http://data.cervantesvirtual.com/person/48" , "http://viaf.org/viaf/27088692" ,
 "http://data.cervantesvirtual.com/person/48060" , "http://viaf.org/viaf/46899776" ,
 "http://data.cervantesvirtual.com/person/4808" , "http://viaf.org/viaf/87064319" ,
 "http://data.cervantesvirtual.com/person/4811" , "http://viaf.org/viaf/76324947" ,
 "http://data.cervantesvirtual.com/person/20207" , "http://viaf.org/viaf/76324947" ,
 "http://data.cervantesvirtual.com/person/4815" , "http://viaf.org/viaf/12454414" ,
 "http://data.cervantesvirtual.com/person/4816" , "http://viaf.org/viaf/2526977" ,
 "http://data.cervantesvirtual.com/person/4817" , "http://viaf.org/viaf/55245721" ,
 "http://data.cervantesvirtual.com/person/4822" , "http://viaf.org/viaf/14812060" ,
 "http://data.cervantesvirtual.com/person/483" , "http://viaf.org/viaf/85060913" ,
 "http://data.cervantesvirtual.com/person/48301" , "http://viaf.org/viaf/6950506" ,
 "http://data.cervantesvirtual.com/person/48313" , "http://viaf.org/viaf/28908769" ,
 "http://data.cervantesvirtual.com/person/48316" , "http://viaf.org/viaf/20953347" ,
 "http://data.cervantesvirtual.com/person/48363" , "http://viaf.org/viaf/120696962" ,
 "http://data.cervantesvirtual.com/person/48395" , "http://viaf.org/viaf/41351105" ,
 "http://data.cervantesvirtual.com/person/4841" , "http://viaf.org/viaf/10007499" ,
 "http://data.cervantesvirtual.com/person/4847" , "http://viaf.org/viaf/32036272" ,
 "http://data.cervantesvirtual.com/person/48567" , "http://viaf.org/viaf/64284246" ,
 "http://data.cervantesvirtual.com/person/4857" , "http://viaf.org/viaf/99799184" ,
 "http://data.cervantesvirtual.com/person/4867" , "http://viaf.org/viaf/14443143" ,
 "http://data.cervantesvirtual.com/person/4875" , "http://viaf.org/viaf/11463962" ,
 "http://data.cervantesvirtual.com/person/48752" , "http://viaf.org/viaf/23746295" ,
 "http://data.cervantesvirtual.com/person/48771" , "http://viaf.org/viaf/147151020" ,
 "http://data.cervantesvirtual.com/person/488" , "http://viaf.org/viaf/7396281" ,
 "http://data.cervantesvirtual.com/person/4883" , "http://viaf.org/viaf/268571296" ,
 "http://data.cervantesvirtual.com/person/49" , "http://viaf.org/viaf/76310334" ,
 "http://data.cervantesvirtual.com/person/4901" , "http://viaf.org/viaf/87134417" ,
 "http://data.cervantesvirtual.com/person/4902" , "http://viaf.org/viaf/96908628" ,
 "http://data.cervantesvirtual.com/person/4903" , "http://viaf.org/viaf/43447269" ,
 "http://data.cervantesvirtual.com/person/4905" , "http://viaf.org/viaf/32026754" ,
 "http://data.cervantesvirtual.com/person/4906" , "http://viaf.org/viaf/73758542" ,
 "http://data.cervantesvirtual.com/person/49065" , "http://viaf.org/viaf/79168388" ,
 "http://data.cervantesvirtual.com/person/4910" , "http://viaf.org/viaf/44313925" ,
 "http://data.cervantesvirtual.com/person/4914" , "http://viaf.org/viaf/48471051" ,
 "http://data.cervantesvirtual.com/person/49194" , "http://viaf.org/viaf/36123645" ,
 "http://data.cervantesvirtual.com/person/49369" , "http://viaf.org/viaf/27892387" ,
 "http://data.cervantesvirtual.com/person/4937" , "http://viaf.org/viaf/13837088" ,
 "http://data.cervantesvirtual.com/person/4940" , "http://viaf.org/viaf/34542277" ,
 "http://data.cervantesvirtual.com/person/495" , "http://viaf.org/viaf/87466588" ,
 "http://data.cervantesvirtual.com/person/49538" , "http://viaf.org/viaf/41836053" ,
 "http://data.cervantesvirtual.com/person/49602" , "http://viaf.org/viaf/53869956" ,
 "http://data.cervantesvirtual.com/person/4961" , "http://viaf.org/viaf/23547696" ,
 "http://data.cervantesvirtual.com/person/4962" , "http://viaf.org/viaf/58688752" ,
 "http://data.cervantesvirtual.com/person/4966" , "http://viaf.org/viaf/28360503" ,
 "http://data.cervantesvirtual.com/person/4975" , "http://viaf.org/viaf/50370245" ,
 "http://data.cervantesvirtual.com/person/49784" , "http://viaf.org/viaf/69867899" ,
 "http://data.cervantesvirtual.com/person/4980" , "http://viaf.org/viaf/42082144" ,
 "http://data.cervantesvirtual.com/person/4981" , "http://viaf.org/viaf/9842306" ,
 "http://data.cervantesvirtual.com/person/4985" , "http://viaf.org/viaf/87470448" ,
 "http://data.cervantesvirtual.com/person/4986" , "http://viaf.org/viaf/115384740" ,
 "http://data.cervantesvirtual.com/person/49861" , "http://viaf.org/viaf/3075305" ,
 "http://data.cervantesvirtual.com/person/4987" , "http://viaf.org/viaf/22052745" ,
 "http://data.cervantesvirtual.com/person/499" , "http://viaf.org/viaf/101819933" ,
 "http://data.cervantesvirtual.com/person/4991" , "http://viaf.org/viaf/75075875" ,
 "http://data.cervantesvirtual.com/person/4992" , "http://viaf.org/viaf/75858495" ,
 "http://data.cervantesvirtual.com/person/4995" , "http://viaf.org/viaf/109523026" ,
 "http://data.cervantesvirtual.com/person/5" , "http://viaf.org/viaf/59153970" ,
 "http://data.cervantesvirtual.com/person/50" , "http://viaf.org/viaf/12340366" ,
 "http://data.cervantesvirtual.com/person/5003" , "http://viaf.org/viaf/22213019" ,
 "http://data.cervantesvirtual.com/person/5004" , "http://viaf.org/viaf/14774594" ,
 "http://data.cervantesvirtual.com/person/5005" , "http://viaf.org/viaf/89918" ,
 "http://data.cervantesvirtual.com/person/5017" , "http://viaf.org/viaf/84713836" ,
 "http://data.cervantesvirtual.com/person/5018" , "http://viaf.org/viaf/98182130" ,
 "http://data.cervantesvirtual.com/person/5023" , "http://viaf.org/viaf/115338268" ,
 "http://data.cervantesvirtual.com/person/5026" , "http://viaf.org/viaf/114220271" ,
 "http://data.cervantesvirtual.com/person/5028" , "http://viaf.org/viaf/34885536" ,
 "http://data.cervantesvirtual.com/person/503" , "http://viaf.org/viaf/54160474" ,
 "http://data.cervantesvirtual.com/person/5030" , "http://viaf.org/viaf/173498419" ,
 "http://data.cervantesvirtual.com/person/5050" , "http://viaf.org/viaf/56630614" ,
 "http://data.cervantesvirtual.com/person/5057" , "http://viaf.org/viaf/93292123" ,
 "http://data.cervantesvirtual.com/person/506" , "http://viaf.org/viaf/9862287" ,
 "http://data.cervantesvirtual.com/person/5064" , "http://viaf.org/viaf/38888358" ,
 "http://data.cervantesvirtual.com/person/508" , "http://viaf.org/viaf/49223767" ,
 "http://data.cervantesvirtual.com/person/509" , "http://viaf.org/viaf/7514766" ,
 "http://data.cervantesvirtual.com/person/50957" , "http://viaf.org/viaf/67257391" ,
 "http://data.cervantesvirtual.com/person/51" , "http://viaf.org/viaf/2485977" ,
 "http://data.cervantesvirtual.com/person/510" , "http://viaf.org/viaf/32039055" ,
 "http://data.cervantesvirtual.com/person/5102" , "http://viaf.org/viaf/54302141" ,
 "http://data.cervantesvirtual.com/person/5103" , "http://viaf.org/viaf/232809524" ,
 "http://data.cervantesvirtual.com/person/5109" , "http://viaf.org/viaf/814612" ,
 "http://data.cervantesvirtual.com/person/511" , "http://viaf.org/viaf/25407038" ,
 "http://data.cervantesvirtual.com/person/5110" , "http://viaf.org/viaf/85094953" ,
